age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,subscribe,date
34,admin.,single,tertiary,True,1199.0,True,True,telephone,67,7,-1,0.0,True,2008-11-18
55,retired,divorced,tertiary,True,816.0,True,True,cellular,113,3,-1,0.0,True,2008-11-18
39,unemployed,married,tertiary,True,1108.0,True,True,cellular,191,2,-1,0.0,True,2008-11-18
41,blue-collar,divorced,secondary,True,-90.0,True,True,cellular,103,6,-1,0.0,True,2008-11-18
31,management,single,tertiary,True,874.0,True,True,cellular,190,2,-1,0.0,True,2008-11-18
40,admin.,single,secondary,True,2854.0,True,True,cellular,354,2,169,1.0,True,2008-11-18
30,services,divorced,secondary,True,0.0,True,True,cellular,174,2,111,3.0,True,2008-11-18
37,management,married,tertiary,True,-666.0,True,True,cellular,204,2,-1,0.0,True,2008-11-18
34,blue-collar,married,secondary,True,932.0,True,True,cellular,148,2,132,1.0,True,2008-11-18
57,self-employed,married,secondary,True,380.0,True,True,cellular,878,2,-1,0.0,True,2008-11-18
42,management,single,tertiary,True,1113.0,True,True,cellular,89,2,162,12.0,True,2008-11-18
33,management,married,tertiary,True,1522.0,True,True,cellular,171,2,179,3.0,True,2008-11-18
34,blue-collar,married,secondary,True,1430.0,True,True,cellular,271,3,-1,0.0,True,2008-11-18
49,management,married,tertiary,True,1887.0,True,True,cellular,244,3,-1,0.0,True,2008-11-18
44,services,married,secondary,True,-236.0,True,True,cellular,218,2,113,7.0,True,2008-11-18
42,management,single,tertiary,True,1673.0,True,True,cellular,43,2,-1,0.0,True,2008-11-18
36,self-employed,single,tertiary,True,3560.0,True,True,cellular,658,3,169,2.0,True,2008-11-18
42,blue-collar,divorced,secondary,True,898.0,True,True,cellular,136,2,131,1.0,True,2008-11-18
44,management,married,tertiary,True,13853.0,True,True,cellular,1329,3,-1,0.0,True,2008-11-18
57,services,married,secondary,True,315.0,True,True,cellular,127,4,-1,0.0,True,2008-11-18
36,technician,divorced,secondary,True,556.0,True,True,cellular,154,3,189,1.0,True,2008-11-18
36,management,married,secondary,True,644.0,True,True,cellular,54,2,-1,0.0,True,2008-11-18
37,management,married,secondary,True,676.0,True,True,telephone,217,2,-1,0.0,True,2008-11-18
43,entrepreneur,married,secondary,True,3766.0,True,True,cellular,84,4,-1,0.0,True,2008-11-18
53,self-employed,married,secondary,True,1066.0,True,True,cellular,110,1,186,3.0,True,2008-11-18
35,management,married,tertiary,True,222.0,True,True,cellular,187,2,-1,0.0,True,2008-11-18
54,blue-collar,married,secondary,True,1070.0,True,True,cellular,373,4,-1,0.0,True,2008-11-18
38,technician,married,secondary,True,728.0,True,True,cellular,286,1,181,2.0,True,2008-11-18
43,unemployed,married,secondary,True,1943.0,True,True,cellular,202,2,-1,0.0,True,2008-11-18
52,self-employed,married,tertiary,True,5350.0,True,True,cellular,68,2,110,4.0,True,2008-11-18
49,management,married,tertiary,True,999.0,True,True,cellular,98,4,-1,0.0,True,2008-11-18
40,management,married,tertiary,True,132.0,True,True,cellular,170,2,-1,0.0,True,2008-11-18
31,management,single,secondary,True,0.0,True,True,cellular,129,2,-1,0.0,True,2008-11-18
32,services,married,secondary,True,4885.0,True,True,cellular,400,2,-1,0.0,True,2008-11-18
33,technician,married,secondary,True,3572.0,True,True,cellular,85,2,-1,0.0,True,2008-11-18
34,admin.,married,secondary,True,353.0,True,True,cellular,126,3,-1,0.0,True,2008-11-18
40,technician,married,secondary,True,7313.0,True,True,cellular,241,2,182,1.0,True,2008-11-18
30,technician,single,tertiary,True,0.0,True,True,cellular,342,2,174,1.0,True,2008-11-18
31,technician,divorced,secondary,True,0.0,True,True,telephone,194,2,-1,0.0,True,2008-11-18
34,services,married,secondary,True,184.0,True,True,cellular,87,1,-1,0.0,True,2008-11-18
45,services,married,secondary,True,1550.0,True,True,cellular,143,2,166,6.0,True,2008-11-18
40,technician,single,secondary,True,1411.0,True,True,cellular,93,3,-1,0.0,True,2008-11-18
40,self-employed,married,tertiary,True,642.0,True,True,cellular,147,3,-1,0.0,True,2008-11-18
35,technician,married,tertiary,True,14232.0,True,True,cellular,372,2,-1,0.0,True,2008-11-18
33,admin.,married,tertiary,True,88.0,True,True,cellular,86,1,-1,0.0,True,2008-11-18
51,management,married,tertiary,True,974.0,True,True,cellular,58,1,-1,0.0,True,2008-11-18
38,services,married,secondary,True,4392.0,True,True,cellular,23,2,110,2.0,True,2008-11-18
30,unemployed,single,primary,True,1.0,True,True,cellular,119,2,-1,0.0,True,2008-11-18
53,management,married,tertiary,True,9072.0,True,True,cellular,117,2,-1,0.0,True,2008-11-18
32,admin.,single,secondary,True,6188.0,True,True,cellular,147,1,-1,0.0,True,2008-11-18
30,management,married,secondary,True,1439.0,True,True,cellular,373,1,-1,0.0,True,2008-11-18
50,unemployed,married,secondary,True,525.0,True,True,telephone,177,2,-1,0.0,True,2008-11-18
40,technician,divorced,secondary,True,5674.0,True,True,cellular,84,1,-1,0.0,True,2008-11-18
47,admin.,divorced,primary,True,1095.0,True,True,cellular,171,1,110,2.0,True,2008-11-18
35,blue-collar,married,secondary,True,1055.0,True,True,unknown,150,2,-1,0.0,True,2008-11-18
34,management,single,tertiary,True,3244.0,True,True,cellular,131,2,-1,0.0,True,2008-11-18
56,technician,single,tertiary,True,12539.0,True,True,cellular,259,1,-1,0.0,True,2008-11-18
49,blue-collar,married,primary,True,-14.0,True,True,cellular,115,2,-1,0.0,True,2008-11-18
50,management,married,tertiary,True,1477.0,True,True,cellular,283,2,-1,0.0,True,2008-11-18
33,blue-collar,married,secondary,True,328.0,True,True,cellular,160,2,182,1.0,True,2008-11-18
32,self-employed,single,tertiary,True,386.0,True,True,cellular,482,1,-1,0.0,True,2008-11-18
53,management,married,tertiary,True,952.0,True,True,cellular,121,3,-1,0.0,True,2008-11-18
36,blue-collar,married,primary,True,0.0,True,True,cellular,618,2,-1,0.0,True,2008-11-18
39,blue-collar,married,secondary,True,8.0,True,True,cellular,607,1,-1,0.0,True,2008-11-18
41,housemaid,divorced,primary,True,22.0,True,True,cellular,238,3,126,4.0,True,2008-11-18
51,management,married,tertiary,True,1612.0,True,True,cellular,61,2,131,1.0,True,2008-11-18
42,blue-collar,married,primary,True,560.0,True,True,cellular,139,2,-1,0.0,True,2008-11-18
34,blue-collar,single,secondary,True,47.0,True,True,cellular,810,2,-1,0.0,True,2008-11-18
33,technician,married,tertiary,True,17455.0,True,True,cellular,168,3,179,4.0,True,2008-11-18
32,blue-collar,married,secondary,True,491.0,True,True,cellular,131,3,194,2.0,True,2008-11-18
35,management,married,tertiary,True,2472.0,True,True,cellular,586,2,-1,0.0,True,2008-11-18
53,self-employed,married,tertiary,True,337.0,True,True,cellular,80,2,-1,0.0,True,2008-11-18
46,blue-collar,married,secondary,True,922.0,True,True,telephone,296,2,-1,0.0,True,2008-11-18
32,technician,single,tertiary,True,-311.0,True,True,cellular,218,2,-1,0.0,True,2008-11-18
42,services,married,secondary,True,129.0,True,True,cellular,390,3,-1,0.0,True,2008-11-18
31,services,married,secondary,True,2050.0,True,True,cellular,271,5,-1,0.0,True,2008-11-18
47,technician,married,secondary,True,826.0,True,True,telephone,195,3,112,8.0,True,2008-11-18
40,entrepreneur,married,secondary,True,1532.0,True,True,cellular,173,7,-1,0.0,True,2008-11-18
36,entrepreneur,divorced,tertiary,True,299.0,True,True,cellular,583,2,-1,0.0,True,2008-11-18
32,services,married,secondary,True,3839.0,True,True,cellular,100,2,189,1.0,True,2008-11-18
35,entrepreneur,married,tertiary,True,0.0,True,True,cellular,150,4,-1,0.0,True,2008-11-18
47,management,single,tertiary,True,153.0,True,True,cellular,192,2,-1,0.0,True,2008-11-18
51,management,divorced,tertiary,True,1937.0,True,True,cellular,185,4,152,11.0,True,2008-11-18
40,management,single,secondary,True,9916.0,True,True,cellular,411,3,8,1.0,True,2008-11-18
37,admin.,married,secondary,True,960.0,True,True,telephone,50,3,-1,0.0,True,2008-11-18
56,retired,married,secondary,True,728.0,True,True,cellular,163,2,110,15.0,True,2008-11-18
45,admin.,married,secondary,True,0.0,True,True,cellular,108,5,-1,0.0,True,2008-11-18
33,technician,divorced,secondary,True,10.0,True,True,cellular,167,5,-1,0.0,True,2008-11-18
49,technician,married,secondary,True,1432.0,True,True,cellular,1014,3,-1,0.0,True,2008-11-18
32,management,married,secondary,True,6217.0,True,True,cellular,486,2,181,2.0,True,2008-11-18
39,management,married,tertiary,True,9579.0,True,True,cellular,160,3,-1,0.0,True,2008-11-18
41,admin.,married,secondary,True,1327.0,True,True,cellular,425,2,176,2.0,True,2008-11-18
59,management,married,secondary,True,7623.0,True,True,cellular,84,2,-1,0.0,True,2008-11-18
45,entrepreneur,married,secondary,True,128.0,True,True,cellular,275,2,-1,0.0,True,2008-11-18
49,self-employed,single,tertiary,True,-341.0,True,True,cellular,920,2,-1,0.0,True,2008-11-18
41,blue-collar,married,primary,True,168.0,True,True,cellular,187,3,-1,0.0,True,2008-11-18
36,technician,married,secondary,True,-179.0,True,True,cellular,476,2,124,1.0,True,2008-11-18
46,blue-collar,married,secondary,True,942.0,True,True,cellular,240,3,119,2.0,True,2008-11-18
38,technician,married,secondary,True,958.0,True,True,telephone,33,4,-1,0.0,True,2008-11-18
34,blue-collar,married,secondary,True,3990.0,True,True,cellular,591,2,117,7.0,True,2008-11-18
32,blue-collar,married,secondary,True,1.0,True,True,cellular,77,3,-1,0.0,True,2008-11-18
34,technician,single,tertiary,True,2047.0,True,True,cellular,72,2,113,5.0,True,2008-11-18
47,management,divorced,tertiary,True,0.0,True,True,cellular,203,3,-1,0.0,True,2008-11-18
30,admin.,married,secondary,True,1589.0,True,True,cellular,51,4,-1,0.0,True,2008-11-18
34,self-employed,divorced,tertiary,True,5722.0,True,True,cellular,157,2,-1,0.0,True,2008-11-18
44,blue-collar,divorced,secondary,True,-184.0,True,True,cellular,825,2,154,3.0,True,2008-11-18
50,technician,divorced,secondary,True,2910.0,True,True,cellular,364,2,-1,0.0,True,2008-11-18
41,management,married,secondary,True,1471.0,True,True,cellular,233,2,-1,0.0,True,2008-11-18
31,blue-collar,married,secondary,True,604.0,True,True,cellular,394,2,-1,0.0,True,2008-11-18
30,management,married,tertiary,True,1185.0,True,True,cellular,342,2,120,4.0,True,2008-11-18
30,admin.,single,secondary,True,2802.0,True,True,telephone,285,2,137,2.0,True,2008-11-18
34,self-employed,divorced,secondary,True,172.0,True,True,cellular,65,1,-1,0.0,True,2008-11-18
43,services,married,secondary,True,508.0,True,True,cellular,200,1,172,1.0,True,2008-11-18
33,blue-collar,married,secondary,True,833.0,True,True,cellular,62,6,-1,0.0,True,2008-11-18
51,management,single,tertiary,True,6030.0,True,True,cellular,157,2,110,3.0,True,2008-11-18
45,technician,divorced,secondary,True,-14.0,True,True,cellular,39,2,127,3.0,True,2008-11-18
46,management,divorced,tertiary,True,6269.0,True,True,telephone,249,3,112,2.0,True,2008-11-18
39,management,single,tertiary,True,12437.0,True,True,telephone,40,1,-1,0.0,True,2008-11-18
51,management,single,tertiary,True,1202.0,True,True,cellular,99,1,-1,0.0,True,2008-11-18
30,blue-collar,married,secondary,True,1131.0,True,True,cellular,189,1,144,5.0,True,2008-11-18
40,management,married,tertiary,True,6008.0,True,True,cellular,989,1,-1,0.0,True,2008-11-18
36,management,married,tertiary,True,1434.0,True,True,cellular,379,1,-1,0.0,True,2008-11-18
32,technician,single,tertiary,True,4432.0,True,True,telephone,115,4,-1,0.0,True,2008-11-18
46,management,single,secondary,True,177.0,True,True,cellular,437,1,-1,0.0,True,2008-11-18
40,admin.,divorced,secondary,True,399.0,True,True,cellular,166,3,96,2.0,True,2008-11-18
46,services,divorced,secondary,True,864.0,True,True,cellular,105,5,188,2.0,True,2008-11-18
35,blue-collar,married,secondary,True,496.0,True,True,cellular,135,3,-1,0.0,True,2008-11-18
45,admin.,married,secondary,True,597.0,True,True,cellular,188,2,-1,0.0,True,2008-11-18
58,technician,married,tertiary,True,855.0,True,True,telephone,263,2,-1,0.0,True,2008-11-18
32,blue-collar,single,secondary,True,3845.0,True,True,cellular,459,3,-1,0.0,True,2008-11-18
49,self-employed,married,tertiary,True,202.0,True,True,cellular,139,1,166,3.0,True,2008-11-18
39,management,married,tertiary,True,3.0,True,True,cellular,341,1,-1,0.0,True,2008-11-18
33,management,single,tertiary,True,2206.0,True,True,cellular,247,1,-1,0.0,True,2008-11-18
31,management,single,tertiary,True,3142.0,True,True,cellular,235,1,123,1.0,True,2008-11-18
55,management,divorced,secondary,True,1526.0,True,True,cellular,105,1,-1,0.0,True,2008-11-18
34,management,married,tertiary,True,577.0,True,True,cellular,80,1,-1,0.0,True,2008-11-18
53,retired,married,secondary,True,1139.0,True,True,cellular,180,1,186,6.0,True,2008-11-18
42,blue-collar,married,secondary,True,1540.0,True,True,cellular,158,1,-1,0.0,True,2008-11-18
32,management,married,secondary,True,1477.0,True,True,cellular,111,1,-1,0.0,True,2008-11-18
30,admin.,married,secondary,True,8781.0,True,True,cellular,898,1,-1,0.0,True,2008-11-18
48,blue-collar,married,primary,True,214.0,True,True,cellular,246,1,162,1.0,True,2008-11-18
34,blue-collar,married,secondary,True,1412.0,True,True,cellular,149,1,175,2.0,True,2008-11-18
35,technician,married,secondary,True,2019.0,True,True,cellular,83,2,144,1.0,True,2008-11-18
52,management,married,tertiary,True,1295.0,True,True,cellular,121,1,123,1.0,True,2008-11-18
39,technician,married,tertiary,True,3911.0,True,True,cellular,247,2,-1,0.0,True,2008-11-18
48,management,married,secondary,True,-998.0,True,True,cellular,173,1,-1,0.0,True,2008-11-18
31,management,married,tertiary,True,1164.0,True,True,cellular,141,2,123,3.0,True,2008-11-18
36,management,married,tertiary,True,369.0,True,True,cellular,193,4,102,2.0,True,2008-11-18
31,admin.,married,secondary,True,3584.0,True,True,cellular,467,1,-1,0.0,True,2008-11-18
31,technician,married,tertiary,True,3564.0,True,True,cellular,1377,1,-1,0.0,True,2008-11-18
51,entrepreneur,married,primary,True,538.0,True,True,cellular,1122,4,-1,0.0,True,2008-11-18
36,housemaid,married,secondary,True,205.0,True,True,telephone,176,4,-1,0.0,True,2008-11-18
45,blue-collar,married,secondary,True,17.0,True,True,cellular,66,1,152,14.0,True,2008-11-18
30,admin.,married,secondary,True,187.0,True,True,cellular,106,1,-1,0.0,True,2008-11-18
31,admin.,married,secondary,True,355.0,True,True,cellular,530,1,193,1.0,True,2008-11-18
35,services,married,secondary,True,66.0,True,True,cellular,110,1,123,1.0,True,2008-11-18
51,self-employed,married,primary,True,106.0,True,True,telephone,366,3,110,2.0,True,2008-11-18
51,technician,married,secondary,True,3899.0,True,True,telephone,82,6,-1,0.0,True,2008-11-18
41,technician,married,secondary,True,352.0,True,True,cellular,129,2,-1,0.0,True,2008-11-18
47,admin.,married,secondary,True,79.0,True,True,cellular,136,5,-1,0.0,True,2008-11-18
50,technician,married,secondary,True,31.0,True,True,telephone,251,4,-1,0.0,True,2008-11-18
42,blue-collar,married,secondary,True,681.0,True,True,cellular,203,1,-1,0.0,True,2008-11-18
56,management,married,tertiary,True,1390.0,True,True,cellular,543,1,-1,0.0,True,2008-11-18
48,management,married,tertiary,True,1175.0,True,True,telephone,1476,3,-1,0.0,True,2008-11-18
31,self-employed,single,secondary,True,202.0,True,True,cellular,216,1,-1,0.0,True,2008-11-18
41,blue-collar,married,secondary,True,1362.0,True,True,cellular,25,1,-1,0.0,True,2008-11-18
56,retired,married,tertiary,True,839.0,True,True,cellular,630,1,187,2.0,True,2008-11-18
34,entrepreneur,married,secondary,True,1368.0,True,True,cellular,252,2,-1,0.0,True,2008-11-18
46,entrepreneur,married,tertiary,True,1082.0,True,True,cellular,288,1,-1,0.0,True,2008-11-18
43,management,married,secondary,True,481.0,True,True,telephone,164,1,110,2.0,True,2008-11-18
36,management,single,tertiary,True,3343.0,True,True,cellular,307,1,-1,0.0,True,2008-11-18
33,blue-collar,married,primary,True,3074.0,True,True,cellular,679,1,-1,0.0,True,2008-11-18
51,technician,divorced,secondary,True,5964.0,True,True,cellular,577,4,-1,0.0,True,2008-11-18
42,management,married,secondary,True,283.0,True,True,cellular,400,1,-1,0.0,True,2008-11-18
30,technician,married,secondary,True,-306.0,True,True,cellular,372,1,186,1.0,True,2008-11-18
41,entrepreneur,married,secondary,True,353.0,True,True,cellular,90,2,-1,0.0,True,2008-11-19
48,management,married,tertiary,True,571.0,True,True,cellular,77,2,-1,0.0,True,2008-11-19
51,management,married,tertiary,True,-20.0,True,True,cellular,139,3,-1,0.0,True,2008-11-19
43,entrepreneur,married,tertiary,True,1574.0,True,True,cellular,167,3,-1,0.0,True,2008-11-19
55,technician,married,secondary,True,6043.0,True,True,cellular,427,3,-1,0.0,True,2008-11-19
44,services,married,secondary,True,1106.0,True,True,telephone,178,5,119,11.0,True,2008-11-19
33,management,single,tertiary,True,48.0,True,True,cellular,308,5,-1,0.0,True,2008-11-19
39,blue-collar,married,primary,True,4.0,True,True,cellular,206,5,-1,0.0,True,2008-11-19
35,management,divorced,tertiary,True,808.0,True,True,cellular,89,1,-1,0.0,True,2008-11-19
31,technician,divorced,tertiary,True,1200.0,True,True,cellular,62,1,-1,0.0,True,2008-11-19
35,management,married,tertiary,True,12256.0,True,True,cellular,308,4,-1,0.0,True,2008-11-19
41,entrepreneur,married,tertiary,True,171.0,True,True,cellular,209,1,191,4.0,True,2008-11-19
36,admin.,single,tertiary,True,2317.0,True,True,cellular,56,2,-1,0.0,True,2008-11-19
33,management,married,tertiary,True,2744.0,True,True,telephone,103,1,-1,0.0,True,2008-11-19
37,management,married,tertiary,True,156.0,True,True,cellular,366,3,-1,0.0,True,2008-11-19
36,management,married,tertiary,True,481.0,True,True,cellular,112,3,-1,0.0,True,2008-11-19
35,technician,divorced,tertiary,True,4515.0,True,True,cellular,98,2,-1,0.0,True,2008-11-19
44,admin.,married,secondary,True,1206.0,True,True,cellular,180,3,-1,0.0,True,2008-11-19
58,self-employed,married,tertiary,True,8014.0,True,True,cellular,697,2,184,3.0,True,2008-11-19
55,blue-collar,divorced,secondary,True,4053.0,True,True,cellular,113,1,166,2.0,True,2008-11-19
53,management,married,tertiary,True,57.0,True,True,cellular,84,3,-1,0.0,True,2008-11-19
58,technician,married,secondary,True,4717.0,True,True,cellular,135,1,-1,0.0,True,2008-11-19
33,management,married,tertiary,True,1148.0,True,True,cellular,299,1,-1,0.0,True,2008-11-19
32,admin.,single,tertiary,True,1583.0,True,True,cellular,100,1,182,1.0,True,2008-11-19
46,technician,single,secondary,True,874.0,True,True,cellular,819,3,-1,0.0,True,2008-11-19
31,technician,single,secondary,True,3500.0,True,True,cellular,347,1,-1,0.0,True,2008-11-19
50,housemaid,divorced,secondary,True,0.0,True,True,cellular,126,1,-1,0.0,True,2008-11-19
38,entrepreneur,married,tertiary,True,83.0,True,True,cellular,108,1,-1,0.0,True,2008-11-19
30,management,single,tertiary,True,5561.0,True,True,cellular,511,1,-1,0.0,True,2008-11-19
46,blue-collar,divorced,secondary,True,138.0,True,True,cellular,277,1,-1,0.0,True,2008-11-19
42,technician,married,secondary,True,-556.0,True,True,cellular,101,1,-1,0.0,True,2008-11-19
45,management,married,tertiary,True,1416.0,True,True,cellular,740,1,-1,0.0,True,2008-11-19
36,management,married,tertiary,True,3839.0,True,True,cellular,146,1,-1,0.0,True,2008-11-19
48,technician,married,primary,True,-530.0,True,True,cellular,119,1,-1,0.0,True,2008-11-19
42,services,married,tertiary,True,412.0,True,True,telephone,142,4,169,5.0,True,2008-11-19
30,management,married,tertiary,True,314.0,True,True,cellular,364,2,175,2.0,True,2008-11-19
37,technician,married,secondary,True,7957.0,True,True,cellular,706,1,111,2.0,True,2008-11-19
39,management,single,secondary,True,4278.0,True,True,cellular,43,1,111,2.0,True,2008-11-19
30,entrepreneur,married,tertiary,True,23.0,True,True,cellular,375,1,-1,0.0,True,2008-11-19
32,services,divorced,secondary,True,1156.0,True,True,cellular,81,1,182,1.0,True,2008-11-19
38,blue-collar,married,primary,True,10443.0,True,True,cellular,370,1,-1,0.0,True,2008-11-19
47,entrepreneur,divorced,secondary,True,392.0,True,True,cellular,125,1,-1,0.0,True,2008-11-19
39,management,single,tertiary,True,1682.0,True,True,cellular,147,1,170,1.0,True,2008-11-19
31,management,single,tertiary,True,3625.0,True,True,cellular,112,1,180,2.0,True,2008-11-19
38,technician,married,tertiary,True,11766.0,True,True,cellular,280,1,-1,0.0,True,2008-11-19
50,services,divorced,secondary,True,2015.0,True,True,cellular,242,1,-1,0.0,True,2008-11-19
32,blue-collar,single,secondary,True,1721.0,True,True,cellular,184,2,182,2.0,True,2008-11-19
45,management,married,secondary,True,38.0,True,True,cellular,159,1,188,2.0,True,2008-11-19
33,management,single,tertiary,True,541.0,True,True,cellular,140,1,182,1.0,True,2008-11-19
35,blue-collar,single,secondary,True,4845.0,True,True,cellular,718,1,-1,0.0,True,2008-11-19
33,management,single,tertiary,True,102.0,True,True,cellular,199,1,-1,0.0,True,2008-11-19
30,management,single,tertiary,True,54.0,True,True,cellular,192,1,177,3.0,True,2008-11-19
52,admin.,married,secondary,True,299.0,True,True,cellular,310,4,-1,0.0,True,2008-11-19
50,blue-collar,married,primary,True,167.0,True,True,cellular,189,1,-1,0.0,True,2008-11-19
52,management,married,tertiary,True,488.0,True,True,cellular,60,3,-1,0.0,True,2008-11-19
35,services,single,secondary,True,0.0,True,True,cellular,305,4,-1,0.0,True,2008-11-19
45,entrepreneur,married,tertiary,True,2185.0,True,True,cellular,167,4,-1,0.0,True,2008-11-19
34,blue-collar,single,primary,True,-343.0,True,True,cellular,207,1,-1,0.0,True,2008-11-19
43,entrepreneur,single,primary,True,2124.0,True,True,cellular,104,1,-1,0.0,True,2008-11-19
31,management,married,tertiary,True,4924.0,True,True,cellular,316,1,182,2.0,True,2008-11-19
54,management,married,tertiary,True,6525.0,True,True,cellular,133,1,170,3.0,True,2008-11-19
33,management,married,tertiary,True,3696.0,True,True,cellular,305,1,182,3.0,True,2008-11-19
31,self-employed,single,unknown,True,7118.0,True,True,cellular,210,1,168,2.0,True,2008-11-19
33,management,single,tertiary,True,896.0,True,True,cellular,577,1,-1,0.0,True,2008-11-19
37,services,married,secondary,True,345.0,True,True,cellular,204,1,-1,0.0,True,2008-11-19
53,management,divorced,primary,True,255.0,True,True,cellular,126,1,-1,0.0,True,2008-11-19
58,entrepreneur,married,tertiary,True,6384.0,True,True,cellular,90,3,-1,0.0,True,2008-11-19
48,unemployed,married,secondary,True,1811.0,True,True,telephone,137,4,111,3.0,True,2008-11-19
40,management,married,tertiary,True,2168.0,True,True,cellular,530,1,-1,0.0,True,2008-11-19
36,services,divorced,secondary,True,2390.0,True,True,cellular,400,1,-1,0.0,True,2008-11-19
33,management,married,tertiary,True,0.0,True,True,cellular,295,1,170,1.0,True,2008-11-19
33,technician,married,tertiary,True,575.0,True,True,cellular,76,1,-1,0.0,True,2008-11-19
33,blue-collar,married,primary,True,359.0,True,True,cellular,158,1,-1,0.0,True,2008-11-19
37,management,divorced,tertiary,True,2519.0,True,True,cellular,58,1,-1,0.0,True,2008-11-19
51,technician,married,secondary,True,113.0,True,True,cellular,193,1,-1,0.0,True,2008-11-19
57,retired,single,primary,True,604.0,True,True,cellular,187,1,-1,0.0,True,2008-11-19
31,blue-collar,single,secondary,True,-366.0,True,True,cellular,313,1,180,1.0,True,2008-11-19
46,technician,married,tertiary,True,3941.0,True,True,cellular,499,1,-1,0.0,True,2008-11-19
35,technician,married,secondary,True,0.0,True,True,telephone,125,1,-1,0.0,True,2008-11-19
55,management,married,tertiary,True,4649.0,True,True,cellular,277,4,-1,0.0,True,2008-11-19
32,services,single,secondary,True,545.0,True,True,cellular,194,1,-1,0.0,True,2008-11-19
30,management,single,tertiary,True,4319.0,True,True,cellular,144,1,-1,0.0,True,2008-11-19
32,blue-collar,married,secondary,True,2089.0,True,True,cellular,192,1,5,1.0,True,2008-11-19
41,management,married,tertiary,True,1495.0,True,True,cellular,210,2,-1,0.0,True,2008-11-19
35,unemployed,married,secondary,True,315.0,True,True,telephone,70,1,-1,0.0,True,2008-11-19
51,unemployed,married,secondary,True,1760.0,True,True,cellular,162,1,-1,0.0,True,2008-11-19
43,technician,married,secondary,True,186.0,True,True,cellular,137,1,-1,0.0,True,2008-11-19
40,management,married,tertiary,True,12409.0,True,True,cellular,140,1,99,2.0,True,2008-11-19
37,technician,divorced,secondary,True,0.0,True,True,cellular,134,1,-1,0.0,True,2008-11-19
38,admin.,single,secondary,True,2600.0,True,True,cellular,67,1,-1,0.0,True,2008-11-19
33,services,married,secondary,True,1082.0,True,True,cellular,351,1,-1,0.0,True,2008-11-19
52,retired,married,secondary,True,424.0,True,True,cellular,143,1,154,3.0,True,2008-11-19
31,technician,single,secondary,True,1186.0,True,True,cellular,174,1,180,1.0,True,2008-11-19
35,management,married,tertiary,True,2801.0,True,True,cellular,70,2,111,2.0,True,2008-11-19
32,management,single,tertiary,True,2667.0,True,True,cellular,197,1,99,2.0,True,2008-11-19
31,technician,single,secondary,True,1188.0,True,True,cellular,82,1,-1,0.0,True,2008-11-19
33,management,single,tertiary,True,659.0,True,True,cellular,311,1,-1,0.0,True,2008-11-19
30,admin.,single,secondary,True,382.0,True,True,cellular,369,1,191,1.0,True,2008-11-19
31,blue-collar,married,primary,True,4728.0,True,True,cellular,114,1,183,3.0,True,2008-11-19
32,entrepreneur,married,tertiary,True,964.0,True,True,cellular,130,1,120,2.0,True,2008-11-19
35,management,single,tertiary,True,578.0,True,True,cellular,112,1,-1,0.0,True,2008-11-19
36,self-employed,married,secondary,True,189.0,True,True,cellular,136,1,120,1.0,True,2008-11-19
40,self-employed,divorced,tertiary,True,1077.0,True,True,cellular,309,1,-1,0.0,True,2008-11-19
35,blue-collar,divorced,tertiary,True,3547.0,True,True,cellular,289,1,-1,0.0,True,2008-11-19
42,services,married,tertiary,True,12223.0,True,True,cellular,36,1,-1,0.0,True,2008-11-19
31,technician,single,tertiary,True,1881.0,True,True,cellular,145,1,-1,0.0,True,2008-11-19
40,services,married,secondary,True,961.0,True,True,cellular,589,1,133,4.0,True,2008-11-19
35,unemployed,single,secondary,True,-126.0,True,True,cellular,168,1,-1,0.0,True,2008-11-19
32,blue-collar,married,secondary,True,1520.0,True,True,cellular,493,1,-1,0.0,True,2008-11-19
52,self-employed,married,secondary,True,-201.0,True,True,cellular,905,1,133,2.0,True,2008-11-19
35,management,married,tertiary,True,3889.0,True,True,cellular,265,2,-1,0.0,True,2008-11-19
42,services,divorced,secondary,True,266.0,True,True,cellular,97,1,-1,0.0,True,2008-11-19
45,management,divorced,secondary,True,644.0,True,True,cellular,418,1,168,1.0,True,2008-11-19
37,services,single,secondary,True,50.0,True,True,cellular,244,1,154,8.0,True,2008-11-19
56,retired,divorced,secondary,True,1886.0,True,True,cellular,682,1,-1,0.0,True,2008-11-19
59,blue-collar,married,secondary,True,16869.0,True,True,cellular,107,1,-1,0.0,True,2008-11-19
45,housemaid,married,secondary,True,16358.0,True,True,telephone,161,1,-1,0.0,True,2008-11-19
36,management,married,tertiary,True,-485.0,True,True,cellular,278,1,-1,0.0,True,2008-11-19
35,management,divorced,tertiary,True,859.0,True,True,cellular,1554,1,-1,0.0,True,2008-11-19
32,blue-collar,married,primary,True,3136.0,True,True,cellular,820,1,-1,0.0,True,2008-11-19
30,services,single,primary,True,0.0,True,True,cellular,686,1,-1,0.0,True,2008-11-19
42,management,divorced,primary,True,0.0,True,True,cellular,73,5,-1,0.0,True,2008-11-19
58,management,married,secondary,True,60.0,True,True,cellular,291,2,-1,0.0,True,2008-11-19
39,blue-collar,single,primary,True,6.0,True,True,cellular,286,2,-1,0.0,True,2008-11-19
36,admin.,single,tertiary,True,649.0,True,True,cellular,224,1,111,1.0,True,2008-11-19
